,PMAbs,GRAbs,PMID,0
247,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","Project Summary  The Cancer Control Program is one of two Population Science Research Programs of the Abramson Cancer  Center (ACC).The transdisciplinary program composed of 27 members who focus on the identification of the  genetic, behavioral and health care determinants of cancer susceptibility and the development and  implementation of strategies to lower risk and improve outcomes. The Program is directly concerned with  improving cancer outcomes in the ACC's catchment area and working inter-Programmatically with all Research  Programs to apply advances in science to the health of populations. The members of the Program seek to  improve population health across the cancer spectrum through advancing science in the areas of: 1) Risk  Assessment; 2) Survivorship; 3) Communication and Health Behavior; and 4) Health Outcomes. The Program  has produced a substantial body of high impact work in the current project period. In the area of Risk  Assessment, members have led multiple groundbreaking studies which established the basis for clinical  management of women with BRCA1/2 mutations, identified risk loci associated with susceptibility to testicular  germ cell tumor and established genetic and genomic predictors of response to therapy in melanoma. In the  area of Survivorship, members have set clinical paradigms for cancer survivors through establishing care plans  and demonstrating that exercise programs improve outcomes. In the area of Communication and Health  Behavior, members are national leaders in health messaging and behavioral economics, with innovative  studies on use of incentives for improving health behaviors. In the area of Health Outcomes, members lead  critically important multidisciplinary studies on how research advances are translated into clinical practice and  address health care disparities within the ACC catchment area. The Program recruited 13 members in the  project period, with particularly important recruits in the area of ethical, legal and social implications of genetic  testing (Dr. Joffe), health communication and brain activity (Dr. Falk) and population-based cancer prevention  (Dr. Doubeni). The Program works closely with the Tobacco Environmental and Carcinogenesis Program to  create a robust population science initiative with widespread inter- and intra-Programmatic collaborative efforts.  Members of the Program come from nine departments within the Perelman School of Medicine, the School of  Nursing, the Wharton School of Business, and the Annenberg School of Communication. Exemplifying the  robust collaborative nature of the research environment, there have been 544 cancer-related publications over  the project period. Of these, 13% are intra-Programmatic, 37% are inter-Programmatic and 78% are multi-  institutional. Further demonstrating the substantive productivity of these collaborations, members have $11.5M  in annual cancer-related research grant funding (annual direct costs), of which $9.9M is peer-reviewed and  $5.3M is NCI-funded.",26453799,
248,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","Project Summary The Comparative Pathology Core is an established Core within the University of Pennsylvania School of Veterinary Medicine that has been integrated into the Abramson Cancer Center (ACC) and is presented as a newly established Shared Resource for NCI approval and CCSG funding. As such, the Core will enable the ACC to fulfill the growing needs of members who are using animal models. Amy Durham, MS, VMD, Diplomate of the American College of Veterinary Pathologists (DACVP) and Assistant Professor in the Department of Pathobiology at the School of Veterinary Medicine, developed and directs the Core. Dr. Durham is a board- certified anatomic veterinary pathologist with considerable experience in animal models of cancer, and has been involved in numerous collaborative research projects with members of the ACC and others throughout the Penn campus. Recognition and accurate interpretation of gross and histopathological lesions in animal models is essential for the success of cancer research. Currently, Core pathologists work with ACC members from multiple Research Programs, including Tumor Biology, Cancer Therapeutics, Breast Cancer, Immunobiology, Radiobiology and Imaging, and Pediatric Oncology. Among the services that have been provided are: mouse phenotyping, comprehensive slide evaluation and interpretation, consultation, autopsy training, and photomicroscopy. Additional services utilize the Core's histology laboratory to provide histopathology slide preparation, as well as special histochemical and immunohistochemical staining. Working with the Facility Director, Dr. Durham, is Dr. Elizabeth Buza, who is the Core's Technical Director and lead pathologist. Dr. Buza has expertise in mouse pathology and additional training in mouse models of disease from Novartis and Jackson Labs, and she has worked with Dr. Durham for several years. There are several board-certified anatomic pathologists who support Drs. Durham and Buza, and are available to provide specialty expertise depending on the investigator's particular needs. They include Dr. Julie Engiles (osteopathology), Dr. Elizabeth Mauldin (dermatopathology), and Dr. Melissa SÃ¡nchez (oral pathology and immunohistochemistry). The Core currently serves 12 ACC members which, represents a doubling in ACC member usage since the announcement of the Core as an ACC Shared Resource in July 2013. Thus, as cancer research using mouse models continues to expand, Core utilization by ACC members is predicted to grow substantially.",26453799,
249,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","?    DESCRIPTION (provided by applicant): The Immunobiology Program aims to: 1) Understand the fundamental aspects of immune biology, including activation, differentiation, inactivation, and transformation as these relate to cancer; 2) Forge a comprehensive understanding of tumor immune surveillance using state-of-the art in vitro, animal model, and human experimental systems; and 3) Translate novel clinical strategies for immunotherapy of cancer by the design, implementation, and analysis of proof-of-concept human clinical trials. Established in 1974, this Research Program received Outstanding merit at the time of the last CCSG renewal application. The Program is Co-Led by Robert Vonderheide, MD, DPhil, an expert in tumor immunology and immunotherapy, and Warren Pear, MD, PhD, an expert in the molecular biology of leukocyte development and malignant transformation. Drs. Vonderheide and Pear are experienced, NCI-funded investigators who are highly collaborative and whose research interests span the realm of basic and translational science. There are 34 Program members from 10 departments and four schools with long-standing intra- and inter-Programmatic collaborations spanning the Basic as well as Clinical Programs. Through these interactions, the members' collective expertise serves as a rich resource for the pursuit of interdisciplinary approaches to fundamental questions about the immunobiology and immunotherapy of cancer. Members include national leaders in basic immunology, tumor immunobiology and translational immunotherapy. The Program Co-Leaders facilitate interactions through multiple weekly seminars and meetings, promotion of collaborative grants and projects, an annual research retreat, Pilot Project grants, and training programs. During the current project period, Program Leaders recruited new members, expanded important forums, facilitated new collaborative grants, initiated new ACC-wide initiatives, and were actively involved in decisions regarding new and existing Shared Resources. Currently, Program members have $20.6M in research grant funding (annual direct costs), of which $11.3M is peer-reviewed and $2.2M is NCI-funded. During the current project period, Program members published 421 cancer-related publications, many of which are in top journals in the field. Of these, 17% are intra-Programmatic, 24% are inter-Programmatic, and 29% are multi-institutional.",26453799,
250,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","Project Summary The Human Immunology Core, which has been approved by the NCI since 2005, provides state-of-the-art immune assays, cellular products and immunological expertise for clinical trials and immunology research. Immunological data generated by the Core are used to evaluate and improve novel cancer therapies. The Core also provides specimens and reagents to facilitate basic and translational research that enhances our understanding of the tumor microenvironment and the host immune response. During the project period, the Core has supported 48 clinical trials. The Facility Director, Dr. Eline (Nina) Luning Prak, Associate Professor of Pathology and Laboratory Medicine, is recognized for her contributions to basic B cell immunology and for her leadership in translational human immunology as a pathologist specializing in clinical immunology assay development. The Technical Director, Dr. Jean Boyer, is an expert in the assessment of cellular immune responses to vaccines and immunotherapy, and oversees an experienced staff. The Core performs a wide range of cellular immunology assays including cell proliferation assays, multifunctional lymphocyte subset analysis by flow cytometry, luminex, and assays that measure lymphocyte activation and specificity, including ELISPOT and intracellular cytokine profiling. Under Dr. Luning Prak's leadership, the Core has expanded its services in molecular immunology and high complexity data analysis, and now performs high throughput sequencing, cloning and analysis of antibody gene rearrangements, with TCR assays in the pipeline. Services also include the provision of purified primary human blood cell subsets from apheresis donors, and annotated specimen handling and storage. The Core staff works closely with each investigator to perform the optimal immunological assays and sample processing for each research study and clinical trial. The Core can perform studies on a pilot research basis, or at the standard of Good Laboratory Practices, as needed. From October 1, 2013 through September 30, 2014, 49 ACC members have used Core services. They represent nine Programs: Breast Cancer, Cancer Control, Cancer Therapeutics, Hematologic Malignancies, Immunobiology, Melanoma and Cutaneous Malignancies, Pediatric Oncology, Tumor Biology and Tumor Virology. Members with peer-reviewed funding account for 34% of total Core usage. CCSG support represents 10% of the proposed Core budget with the remaining funding coming from charge backs and Institutional support.",26453799,
251,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","Project Summary  The Radiobiology and Imaging Program has been continuously approved by the NCI Cancer Center Support  Grant since 1987. The Program seeks to improve patient outcomes through the advanced understanding of  how ionizing and non-ionizing radiation interacts with cancer and normal tissues. The Programmatic goals are  to: (1) Study molecular mechanisms of radiation response and identify targets to improve radiotherapy. (2)  Elucidate mechanisms underlying use of Photodynamic Therapy (PDT) and translate to the clinic. (3) Develop  methods for measuring and altering tumor oxygenation and metabolic status; understand the molecular  events governing cell death by IR and physiological stresses. (4) Develop novel techniques to image the  interaction between radiation, PDT and tissues. (5) Understand the biological effects of protons to inform their  effective clinical use. The Program was rated as ?Exceptional? at the time of the 2010 CCSG renewal  application and is led by Constantinos Koumenis, PhD, Professor and Director of the Research Division of  Radiation Oncology and Amit Maity, MD, PhD, Professor of Radiation Oncology. Drs. Maity and Koumenis are  NCI-funded researchers who bring their scientific vision to this Program, which is focused on basic and  translational research and the development of investigator-initiated trials. Since the last renewal, the Co-  Leaders have recruited new junior and senior scientists, enhanced collaborative peer-reviewed funding and  increased the number of investigator-initiated clinical trials involving radiotherapy and imaging. Moreover, Drs.  Koumenis and Maity have steered the Program towards new areas of emphasis including combined radiation  and immunotherapy modalities and precision medicine and they have expanded the incorporation of imaging  modalities into basic and translational efforts. Through this process, they increased interactions with the  Immunobiology, Cancer Therapeutics, Breast Cancer and Cancer Control Programs. A major development  has been the substantial expansion of both translational and clinical studies of proton therapy. Program  members represent six departments from four schools at Penn. During the past five years, translational  research has continued to be a major focus. The 33 Program members have $7.7M in research grant funding  (annual direct costs), of which $7.5M is peer-reviewed and $3.7M is NCI-funded. There were a total of 405  cancer-related publications authored by Program members during the project period. Of these, 19% are intra-  Programmatic, 28% are inter-Programmatic and 53% are multi-institutional.  Â   Â ",26453799,
252,"EBV drives resting B cells to continuous proliferating latently infected cells. A restricted program of viral transcription contributes to latency and cell proliferation important for growth transformation. Recent interest in latency and transformation has provided new data about the roles of the EBV encoded latent proteins and non-coding RNAs. We broadly describe the transcription, epigenetic, signaling and super-enhancer functions of the latent nuclear antigens in regulating cellular transcription; the role of LMP2 in utilization of the autophagosome to control cell death, and the association between LMP1, the linear ubiquitin chain assembly complex and TRAF1 which are important for transformation. This review explores recent discoveries with new insights into therapeutic avenues for EBV related malignancies.","Project Summary The Transgenic and Chimeric Mouse Facility has been continuously funded by the NCI CCSG since 1989. Drs. Stephen Liebhaber and Nancy Cooke, Professors of Genetics and Medicine, have provided leadership as Co- Directors to this Shared Resource since 1993. Both individuals are experienced investigators with considerable expertise in transgenic and chimeric mouse generation and analysis, and mammalian gene targeting. An experienced technical team led by Dr. Jean Richa provides expertise in a range of transgenic technologies, enabling the facility to regularly introduce new and improved services. Among the services provided by the Transgenic and Chimeric Mouse Facility are: generation of transgenic mice via microinjections of DNA into fertilized oocyte; generation of chimeric mice via injection of embryonic stem cells into blastocysts; direct genome editing (Zn finger, TALEN, and CRISPR/Cas9) by microinjection of RNA and DNA into fertilized embryos; embryo re-derivation; embryo and sperm cryopreservation; in vitro fertilization; centralized and monitored cryopreservation storage; and maintenance of generally useful mouse lines including those for recombination-activation gene expression. The facility uses state-of-the-art laser conditioning of the zona to facilitate IVF and has intracytoplasmic sperm injection capability on-line to complement the in vitro fertilization service. Newly developed services during the current funding period include the major expansion of cryopreservation services with corresponding expansion of the centralized and dedicated cryopreservation facility, integration of mouse ES microinjection service with a centralized gene knock-out core facility, and direct genome editing by Zn-finger, TALEN and CRISPR-Cas9 technologies. In the reporting period (10/01/13- 09/30/14), Cancer Center members accounted for 46% of total Facility users and those with peer-reviewed funding accounted for 42%. This compares favorably with our request for 21% of the total budget from the CCSG. Additional Institutional support is provided in the form of funding for equipment maintenance and facility infrastructure upgrades and maintenance.",26453799,
253,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","PROJECT SUMMARY (See instructions): The GhlP-Seq Production core will be responsible for 1) performing ChlP-assays; 2) generating library for lllumina next-generation sequencing, 3) mapping sequence data to KSHV and human genomes, and 4) providing follow-up bioinformatics analyses. These goals will be. accomplished in conjunction with the Wistar Institutes Genomics and Bioinformatics Core, which provides lllumina Next Generation Sequencing as a core service. Final data management and analyses will be made accessible to each project investigator via a shared web-based browser for KSHV. Expertise in all aspects of ChIP, Next-Generation Sequencing, and Bioinformatic support will be provided to the projects for the lifetime of grant support. The GhlP-Seq core will be lead by Dr. Paul Lieberman, who is familler with ChIP Seq methods and bioinformatics analyses as applied to KSHV and EBV genomes. The ChlP-Seq core will facilitate the ability of all members of the Program project to standardize, methods for sample preparation and for post-sequence analysis. The work will be performed at the Wistar Institute in space within the Lieberman lab; and in conjunction with the Wistar Institute Genomics Core and Sequencing facility.",25894481,
254,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","PROJECT SUMMARY   (See instructions):  KSHV is a human gammaherpesvirus that is the causative agent of Kaposi's sarcoma (KS), and tightly associated with pleural effusion lymphoma (PEL) and multicentric Castleman's disease (MCD). Establishment of latent infection in B-lymphocytes and persistent infection in endothelial cells is thought to be a major driving force for KSHV-associated disease. Establishment of latent infection requires the formation of a stable circular minichromosome that expresses a limited set of viral genes. The mechanisms that establish minichromosome formation and restrict gene expression to the latency class are not well understood. Our previously published studies indicate that chromatin boundary factors, like CTCF, organize viral chromosome structure and histone modification patterns important for genome stability and restricted gene expression. CTCF interacts with cohesins (e.g. SMCl, SMC3, Rad21) to form higher order DNA conformations that are important for chromosome transmission during cell division and for coordinated transcription regulation. Recent studies from our group revealed that CTCF-cohesins mediate Interactions between the latent and lytic control regions of KSHV genomes in latently infected PEL cells. New preliminary data indicate that lytic immediate early genes are coordinately regulated through a chromatin structure involving CTCF and cohesins, and that cohesins are required for suppression of lytic gene transcription. Furthermore, CTCF binding sites are located in close proximity to RBP-jK sites at the lytic and latent control regions. Since RBP-jK is a primary target of KSHV immediate early protein Rta and latency maintenance protein LANA, we will explore how these proteins (e.g. RBP-jK, Rta, K8, and LANA) may interact with arid regulate CTGF-cohesion function. We will also investigate the role of host intrinsic defense proteins in regulating viral chromatin assembly. Finally, we will explore the role of LANA and KSHV infection on viral and host chromosome structure and epigenetic: modifications. These aims will synergize with projects 1 & 2 of this program project, and provide both molecular and genome-wide analyses of chromatin control mechanisms during the early stages of KSHV infection and in the establishment of KSHV latency.",25894481,
255,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","Project SUMMARY (See, instructions):  The mission of the Administrative core is to maintain a cohesive program through facilitating interactions between the three projects and the investigators with the program director. Administrative assistance will be given to the projects and core to enable them to function efficiently within the Penn School of Medicine and Dentistry as well as the; Wistar Institute Administration.  The Administrative core will organize the bi-weekly lab group meetings at which the ongoing research will be discussed. This core will also help in organizing the Henle symposium which will be a core part of this program and provide a mechanism by which we can link this symposium with the external advisory meetings. Thus, it will also be responsible for organizing all meetings of program leaders and the annual meetings of the Internal or External advisory committee.  The Administrative core will be the conduit through which communications and materials will be exchanged with external laboratories. The appropriate permits for transfer of infectious agents (C.D.C., U.S.D.A., and F.D.A.) will be filed and maintained by the administrative core. All MTAs for the program investigators between Penn and other institutions will also be handled by the administrative core.  The submission of manuscripts, progress reports, preparation of figures, and posters will also be expedited by the core.",25894481,
256,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","SUMMARY (See instructions): The Recombineering and Virus Production core will be responsible for 1) recombinant virus design consultation, 2) vector and viral reagent repository; 3) generation of site-directed mutations in Bacmid KSHV, and 4) large scale production of recombinant and wild-type KSHV. These goals will be accomplished by a centralized laboratory, providing a set of standardized services, including state ofthe art methods in herpes virus, molecular engineering and recombination-based mutagenesis (i.e. Kan-SacB, Kan-rpsL, Gal-K, and LoxP-kan for conditional knock-outs), production of recombinant Lenti-virus expression vectors for cDNA and shRNA, and production of KSHV from transfected 293 cells (recombinant viruses), GFP tagged viruses with specific, mutations, or BCBL1 cells (wild-type virus). Since it is expected that this program project will generate unique resources for research, the core will be responsible for storage of recombinant viruses, bacmids, reagents for recombineering and Lenti-virus production, as well as management of adequate databases that users can access and search via a web-based browser. Expertise in all aspects of protein and virus production will be provided to the projects for the lifetime of grant support.",25894481,
257,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","DESCRIPTION (provided by applicant):  Kaposi's sarcoma associated herpesvirus (KSHV/HHV-8) is associated with a number of human cancers in particular AIDS associated Kaposi sarcoma (KS) and pleural effusion lymphomas (PELs). KS of the soft palate as well as major involvement of the body and extremities has been known to be a common symptom associated with the onset of AIDS in the HIV immunocompromised population. This has become a pandemic and KS as well as pleural effusion lymphomas are now included as the leading causes of death in the HIV population in developing countries. KSHV was identified 15 years ago and has been tackled mostly on a level of the individual investigator. The focus of this application is to bring together 3 prominent groups of investigators within the University of Pennsylvania community to join their scientific expertise to address the mechanism of KSHV mediated oncogenesis. The overall goal will be to investigate the mechanism of viral control by encoded antigens during the early stages of infection of primary B cells. The fundamental cellular processes targeted during these early stages will provide novel new information as to the strict requirements for successful establishment of latency by the virus.      The program consists of three scientific projects, an administrative core, a recombineering virus and vector core and a ChIP sequencing core. The scientific projects are: 1. The Role of the RBPJk-LANA complex during early infection; 2. KSHV abortive replication following de novo infection; 3. Chromatin regulation of KSHV during early infection of primary B-cells.      The success of these projects will allow for the establishment of a more comprehensive mechanistic view of KSHV infection and pathogenesis and provide new clues for the development of strategies to prevent and treat KSHV associated cancers in the HIV population. In addition the accumulation of new information on KSHV biology will be critical for the broader area of herpesvirus biology with insights into the mechanism of oncogenesis associated with other viruses including EBV and so reducing the burden of disease in the HIV infected, transplants and other immunocompromised population",25894481,
258,"The Kaposi's sarcoma-associated herpesvirus (KSHV) encoded latent nuclear antigen latency-associated nuclear antigen (LANA) plays an essential role in viral episome maintenance. LANA also contributes to DNA replication and tumorigenesis during latency. Recent studies suggested that LANA was involved in regulation of SUMOylation, which results in chromatin silencing. To examine the pleiotropic effects of LANA protein on host cell gene expression, we utilized MS analysis to identify cellular proteins associated with the small ubiquitin related modifier (SUMO) interacting motif of LANA (LANA(SIM)). In addition to the six bands identified as substantially associated with LANA(SIM), 151 proteins were positively identified by MS/MS analysis. Compared with previous proteomic analysis of the N- and C-truncated mutants of LANA (LANA(NC)), our results revealed that a complex of specific proteins with relatively high SUMOylation and SIM motifs is associated with LANA(SIM). Intriguingly, consistent with our previous report that identified KAP1 as a key component, the in vitro SUMO-2-modified isoform has a substantially higher affinity with LANA(SIM) than the SUMO-1-modified isoform. Moreover, via cluster and pathway analysis, we proposed a hypothetical model for the LANA(SIM) regulatory circuit involving aberrant SUMOylation of cell cycle (particular mitotic), DNA unwinding and replication, and pre-mRNA/mRNA processing related proteins. This study provides a SUMOylated and non-SUMOylated proteome profile of LANA(SIM) -associated complex and facilitates our understanding that viral-mediated gene regulation through SUMOylation is important for Kaposi's sarcoma-associated herpesvirus persistence and pathogenesis.","PROJECT SUMMARY (See instructions):  KSHV infects B lymphocytes and establishes a predominantly latent infection. The detailed process and the mechanism underlying the establishment of latent infection remain elusive. After a KSHV particle enters a host cell, the virus undergoes DNA replication which results in accumulation of the viral genome to 50-100 copies per cell prior to establishment of latency. Little is known regarding the mode of the abortive viral replication and the regulation mechanism. ORF KS encodes a nuclear protein of the bZip family. Our study using K8-null recombinant virus demonstrated a role of KS in initial viral DNA replication following de novo KSHV Infection. KS-null viruses exhibit much lower viral genome copy numbers in comparison to wild type viruses when infecting 293T, HFF and HMVEC cells. The role of K8 in the early stage of de novo infection provides insights into the so-called abortive viral replication. In this study, we will follow the functional role of K8 in the early stage of de novo infection to investigate the process of abortive viral replication that leads to establishment of latency and the mechanism controlling this process. In particular, (1) we will explore the role of K8 in the early stage of KSHV primary infection. We will test three non-exclusive models for the role of KB in this event: (i) K8 releases LANA-mediated ori-|yt-dependent viral DNA replication; (ii) K8 recruits the proteins required for abortive lytic DNA replication, viral or cellular inclusive of viral DMA polymerase; (iii) K8 represses some genes and activates other genes through epigenetic regulation of KSHV genome to facilitate effective abortive viral replication. (2) We will study the nature of abortive lytic replication in the early stage of KSHV primary infection. This may represent the third mode of viral DNA replication. We will study this crucial event by addressing the following questions: (i) Is the KSHV ori-Lyt involved in the abortive DNA replication? (ii) What mode of DNA replication is employed in the abortive lytic replication (3)?  We will infect human PBMC with KSHV and analyze the contributions of K8 and other viral factors to the abortive replication that leads to establishment of latency in B cells. This study may leads to new strategy to interfere with KSHV life cycle aiming at efficacious treatment of KSHV-associated diseases.",25894481,
